"","year","UKPRN","Institution","cah","Subject","Level","QuestionNumber","A1","A2","A3","A4","A5","N/A","Confidence interval - min","Actual value","Confidence interval - max","Response","Sample Size","Positivity measure (%)","Benchmark (%)","Difference (ppt)","Standard deviation","Contribution to benchmark (%)","Materially below benchmark (%)","Broadly in line with benchmark (%)","Materially above benchmark (%)","Publication response headcount","Publication response rate (%)","theme","q","question","ans_sd","ans_d","ans_n","ans_a","ans_sa","r","tm","ucl","ucl_all","rzall","ucl_comp"
"83",2014,10007775,"Queen Mary University of London","","(07) Psychology","First degree","Q17","2%","5%","8%","44%","41%",0,"69%","85%","93%",50,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"resource","IT","I have been able to access general IT resources when I needed to.",2,5,8,44,41,0.585,TRUE,FALSE,"All other",-0.253519312967971,TRUE
"84",2014,10007775,"Queen Mary University of London","","(07) Psychology","First degree","Q18","0%","6%","22%","43%","29%",3,"54%","72%","84%",47,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"resource","access","I have been able to access specialised equipment, facilities or room when I needed to.",0,6,22,43,29,0.475,TRUE,FALSE,"All other",-0.834938627458644,TRUE
"85",2014,10007775,"Queen Mary University of London","","(07) Psychology","First degree","Q19","7%","10%","18%","46%","19%",1,"48%","65%","79%",49,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"personal","confidence","The course has helped me present myself with confidence.",7,10,18,46,19,0.3,FALSE,FALSE,"All other",-2.32082909971421,TRUE
"86",2014,10007775,"Queen Mary University of London","","(07) Psychology","First degree","Q20","5%","10%","18%","40%","28%",1,"51%","67%","81%",49,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"personal","commskill","My communication skills have improved.",5,10,18,40,28,0.38,FALSE,FALSE,"All other",-2.42338179119486,TRUE
"87",2014,10007775,"Queen Mary University of London","","(07) Psychology","First degree","Q21","5%","8%","20%","46%","20%",1,"50%","67%","80%",49,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"personal","problemsolve","As a result of the course, I feel confident in tackling unfamiliar problems.",5,8,20,46,20,0.34,FALSE,FALSE,"All other",-2.21204054044332,TRUE
"88",2014,10007775,"Queen Mary University of London","","(07) Psychology","First degree","Q22","2%","14%","10%","52%","21%",0,"57%","74%","86%",50,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"overall","satisfied","Overall, I am satisfied with the quality of the course.",2,14,10,52,21,0.38,FALSE,FALSE,"All other",-1.78007677396331,TRUE
"89",2014,10007784,"University College London","","(07) Psychology","First degree","Q01","1%","0%","5%","64%","30%",0,"86%","94%","98%",88,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teaching","explain","Staff are good at explaining things.",1,0,5,64,30,0.61,TRUE,TRUE,"UCL",0.288426406341774,TRUE
"90",2014,10007784,"University College London","","(07) Psychology","First degree","Q02","0%","5%","3%","63%","28%",0,"83%","92%","96%",88,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teaching","interest","Staff have made the subject interesting.",0,5,3,63,28,0.57,TRUE,TRUE,"UCL",0.413586832698242,TRUE
"91",2014,10007784,"University College London","","(07) Psychology","First degree","Q03","1%","0%","6%","49%","44%",0,"85%","93%","97%",88,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teaching","enthusiastic","Staff are enthusiastic about what they are teaching.",1,0,6,49,44,0.675,TRUE,TRUE,"UCL",0.411974704929609,TRUE
"92",2014,10007784,"University College London","","(07) Psychology","First degree","Q04","2%","0%","3%","37%","58%",0,"86%","94%","98%",88,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teaching","stimulating","The course is intellectually stimulating.",2,0,3,37,58,0.745,TRUE,TRUE,"UCL",1.16569249766647,TRUE
"93",2014,10007784,"University College London","","(07) Psychology","First degree","Q05","1%","5%","16%","45%","32%",1,"66%","77%","85%",87,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","clear","The criteria used in marking have been clear in advance.",1,5,16,45,32,0.51,TRUE,TRUE,"UCL",0.347152484978632,TRUE
"94",2014,10007784,"University College London","","(07) Psychology","First degree","Q06","2%","7%","10%","53%","27%",0,"70%","81%","88%",88,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","fair","Assessment arrangements and marking have been fair.",2,7,10,53,27,0.48,TRUE,TRUE,"UCL",0.356241958413156,TRUE
"95",2014,10007784,"University College London","","(07) Psychology","First degree","Q07","2%","8%","15%","49%","26%",0,"64%","75%","84%",88,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","timely","Feedback on my work has been prompt.",2,8,15,49,26,0.445,TRUE,TRUE,"UCL",0.527968110351083,TRUE
"96",2014,10007784,"University College London","","(07) Psychology","First degree","Q08","2%","10%","20%","42%","26%",0,"56%","68%","78%",88,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","detailed","I have received detailed comments on my work.",2,10,20,42,26,0.4,TRUE,TRUE,"UCL",0.332073020566385,TRUE
"97",2014,10007784,"University College London","","(07) Psychology","First degree","Q09","1%","16%","15%","40%","27%",0,"56%","67%","77%",88,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","helpful","Feedback on my work has helped me clarify things I did not understand.",1,16,15,40,27,0.38,TRUE,TRUE,"UCL",0.628078884687901,TRUE
"98",2014,10007784,"University College London","","(07) Psychology","First degree","Q10","0%","4%","16%","53%","27%",0,"69%","80%","87%",88,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"academic","support","I have received sufficient advice and support with my studies.",0,4,16,53,27,0.515,TRUE,TRUE,"UCL",0.343034601695552,TRUE
"99",2014,10007784,"University College London","","(07) Psychology","First degree","Q11","0%","6%","8%","39%","47%",0,"76%","86%","92%",88,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"academic","contact","I have been able to contact staff when I needed to.",0,6,8,39,47,0.635,TRUE,TRUE,"UCL",0.116561692073294,TRUE
"100",2014,10007784,"University College London","","(07) Psychology","First degree","Q12","1%","3%","17%","49%","30%",0,"68%","78%","86%",88,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"academic","choices","Good advice was available when I needed to make study choices.",1,3,17,49,30,0.52,TRUE,TRUE,"UCL",0.302226978022699,TRUE
"101",2014,10007784,"University College London","","(07) Psychology","First degree","Q13","2%","2%","2%","38%","55%",0,"85%","93%","97%",88,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"management","timetable","The timetable works efficiently as far as my activities are concerned.",2,2,2,38,55,0.71,TRUE,TRUE,"UCL",0.729829477413752,TRUE
"102",2014,10007784,"University College London","","(07) Psychology","First degree","Q14","2%","1%","2%","37%","58%",1,"88%","95%","98%",87,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"management","comms","Any changes in the course or teaching have been communicated effectively.",2,1,2,37,58,0.74,TRUE,TRUE,"UCL",1.11434179744779,TRUE
"103",2014,10007784,"University College London","","(07) Psychology","First degree","Q15","1%","1%","3%","30%","65%",0,"87%","95%","98%",88,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"management","organised","The course is well organised and is running smoothly.",1,1,3,30,65,0.785,TRUE,TRUE,"UCL",1.47391432370233,TRUE
"104",2014,10007784,"University College London","","(07) Psychology","First degree","Q16","1%","2%","5%","38%","53%",0,"83%","92%","96%",88,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"resource","library","The library resources and services are good enough for my needs.",1,2,5,38,53,0.7,TRUE,TRUE,"UCL",0.583877404564769,TRUE
"105",2014,10007784,"University College London","","(07) Psychology","First degree","Q17","1%","3%","7%","43%","45%",0,"79%","88%","94%",88,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"resource","IT","I have been able to access general IT resources when I needed to.",1,3,7,43,45,0.64,TRUE,TRUE,"UCL",0.112705571857667,TRUE
"106",2014,10007784,"University College London","","(07) Psychology","First degree","Q18","2%","1%","14%","45%","37%",6,"72%","83%","90%",82,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"resource","access","I have been able to access specialised equipment, facilities or room when I needed to.",2,1,14,45,37,0.57,TRUE,TRUE,"UCL",-0.200801098477931,TRUE
"107",2014,10007784,"University College London","","(07) Psychology","First degree","Q19","0%","4%","15%","48%","34%",1,"71%","82%","89%",87,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"personal","confidence","The course has helped me present myself with confidence.",0,4,15,48,34,0.56,FALSE,TRUE,"UCL",0.296653532923471,TRUE
"108",2014,10007784,"University College London","","(07) Psychology","First degree","Q20","0%","1%","12%","39%","48%",0,"77%","87%","93%",88,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"personal","commskill","My communication skills have improved.",0,1,12,39,48,0.67,FALSE,TRUE,"UCL",0.629466625129661,TRUE
"109",2014,10007784,"University College London","","(07) Psychology","First degree","Q21","0%","2%","15%","48%","35%",0,"73%","83%","90%",88,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"personal","problemsolve","As a result of the course, I feel confident in tackling unfamiliar problems.",0,2,15,48,35,0.58,FALSE,TRUE,"UCL",0.338404311857543,TRUE
"110",2014,10007784,"University College London","","(07) Psychology","First degree","Q22","0%","1%","3%","37%","58%",0,"88%","95%","98%",88,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"overall","satisfied","Overall, I am satisfied with the quality of the course.",0,1,3,37,58,0.76,FALSE,TRUE,"UCL",1.31130210751034,TRUE
"111",2014,10007788,"University of Cambridge","","(07) Psychology","First degree","Q01","1%","0%","3%","57%","39%",0,"78%","96%","99%",77,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teaching","explain","Staff are good at explaining things.",1,0,3,57,39,0.665,TRUE,FALSE,"All other",0.958094636983056,TRUE
"112",2014,10007788,"University of Cambridge","","(07) Psychology","First degree","Q02","1%","3%","5%","44%","47%",0,"71%","91%","98%",77,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teaching","interest","Staff have made the subject interesting.",1,3,5,44,47,0.665,TRUE,FALSE,"All other",1.39384683085215,TRUE
"113",2014,10007788,"University of Cambridge","","(07) Psychology","First degree","Q03","0%","0%","3%","36%","61%",0,"80%","97%","100%",77,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teaching","enthusiastic","Staff are enthusiastic about what they are teaching.",0,0,3,36,61,0.79,TRUE,FALSE,"All other",1.64176302624076,TRUE
"114",2014,10007788,"University of Cambridge","","(07) Psychology","First degree","Q04","0%","0%","3%","23%","74%",0,"80%","97%","100%",77,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teaching","stimulating","The course is intellectually stimulating.",0,0,3,23,74,0.855,TRUE,FALSE,"All other",2.24829411141624,TRUE
"115",2014,10007788,"University of Cambridge","","(07) Psychology","First degree","Q05","7%","7%","16%","58%","13%",1,"49%","71%","86%",76,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","clear","The criteria used in marking have been clear in advance.",7,7,16,58,13,0.315,TRUE,FALSE,"All other",-1.14629373882637,TRUE
"116",2014,10007788,"University of Cambridge","","(07) Psychology","First degree","Q06","1%","12%","19%","43%","25%",0,"46%","68%","84%",77,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","fair","Assessment arrangements and marking have been fair.",1,12,19,43,25,0.395,TRUE,FALSE,"All other",-0.365992471448902,TRUE
"117",2014,10007788,"University of Cambridge","","(07) Psychology","First degree","Q07","3%","5%","13%","51%","29%",0,"58%","79%","91%",77,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","timely","Feedback on my work has been prompt.",3,5,13,51,29,0.49,TRUE,FALSE,"All other",0.755394153962496,TRUE
"118",2014,10007788,"University of Cambridge","","(07) Psychology","First degree","Q08","3%","17%","9%","38%","34%",0,"50%","71%","86%",77,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","detailed","I have received detailed comments on my work.",3,17,9,38,34,0.415,TRUE,FALSE,"All other",0.419826613004866,TRUE
"119",2014,10007788,"University of Cambridge","","(07) Psychology","First degree","Q09","5%","4%","18%","42%","31%",0,"51%","73%","87%",77,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","helpful","Feedback on my work has helped me clarify things I did not understand.",5,4,18,42,31,0.45,TRUE,FALSE,"All other",1.07862854241446,TRUE
"120",2014,10007788,"University of Cambridge","","(07) Psychology","First degree","Q10","3%","4%","14%","48%","31%",0,"58%","79%","91%",77,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"academic","support","I have received sufficient advice and support with my studies.",3,4,14,48,31,0.5,TRUE,FALSE,"All other",0.205820761017331,TRUE
"121",2014,10007788,"University of Cambridge","","(07) Psychology","First degree","Q11","1%","1%","1%","39%","57%",0,"78%","96%","99%",77,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"academic","contact","I have been able to contact staff when I needed to.",1,1,1,39,57,0.75,TRUE,FALSE,"All other",1.13547791624047,TRUE
"122",2014,10007788,"University of Cambridge","","(07) Psychology","First degree","Q12","4%","3%","17%","39%","37%",1,"55%","76%","90%",76,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"academic","choices","Good advice was available when I needed to make study choices.",4,3,17,39,37,0.51,TRUE,FALSE,"All other",0.215470057272654,TRUE
"123",2014,10007788,"University of Cambridge","","(07) Psychology","First degree","Q13","4%","8%","12%","39%","38%",0,"55%","77%","90%",77,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"management","timetable","The timetable works efficiently as far as my activities are concerned.",4,8,12,39,38,0.495,TRUE,FALSE,"All other",-0.909162576744014,TRUE
"124",2014,10007788,"University of Cambridge","","(07) Psychology","First degree","Q14","3%","9%","8%","47%","34%",0,"59%","81%","92%",77,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"management","comms","Any changes in the course or teaching have been communicated effectively.",3,9,8,47,34,0.5,TRUE,FALSE,"All other",-0.388902976994564,TRUE
"125",2014,10007788,"University of Cambridge","","(07) Psychology","First degree","Q15","5%","5%","14%","42%","34%",0,"54%","75%","89%",77,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"management","organised","The course is well organised and is running smoothly.",5,5,14,42,34,0.475,TRUE,FALSE,"All other",-0.259671113163542,TRUE
"126",2014,10007788,"University of Cambridge","","(07) Psychology","First degree","Q16","0%","3%","1%","19%","77%",0,"78%","96%","99%",77,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"resource","library","The library resources and services are good enough for my needs.",0,3,1,19,77,0.85,TRUE,FALSE,"All other",1.49323540486565,TRUE
"127",2014,10007788,"University of Cambridge","","(07) Psychology","First degree","Q17","0%","0%","0%","22%","78%",0,"84%","100%","100%",77,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"resource","IT","I have been able to access general IT resources when I needed to.",0,0,0,22,78,0.89,TRUE,FALSE,"All other",1.77736413924693,TRUE
"128",2014,10007788,"University of Cambridge","","(07) Psychology","First degree","Q18","0%","0%","13%","28%","59%",8,"65%","87%","96%",69,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"resource","access","I have been able to access specialised equipment, facilities or room when I needed to.",0,0,13,28,59,0.73,TRUE,FALSE,"All other",0.867220002963269,TRUE
"129",2014,10007788,"University of Cambridge","","(07) Psychology","First degree","Q19","5%","3%","14%","32%","45%",0,"57%","78%","91%",77,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"personal","confidence","The course has helped me present myself with confidence.",5,3,14,32,45,0.545,FALSE,FALSE,"All other",0.145644919502066,TRUE
"130",2014,10007788,"University of Cambridge","","(07) Psychology","First degree","Q20","4%","3%","9%","40%","44%",0,"64%","84%","94%",77,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"personal","commskill","My communication skills have improved.",4,3,9,40,44,0.585,FALSE,FALSE,"All other",-0.265333772758562,TRUE
"131",2014,10007788,"University of Cambridge","","(07) Psychology","First degree","Q21","5%","1%","8%","29%","57%",0,"65%","86%","95%",77,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"personal","problemsolve","As a result of the course, I feel confident in tackling unfamiliar problems.",5,1,8,29,57,0.66,FALSE,FALSE,"All other",1.18855259595783,TRUE
"132",2014,10007788,"University of Cambridge","","(07) Psychology","First degree","Q22","1%","3%","3%","45%","48%",0,"75%","94%","99%",77,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"overall","satisfied","Overall, I am satisfied with the quality of the course.",1,3,3,45,48,0.68,FALSE,FALSE,"All other",0.660485500884309,TRUE
"133",2014,10007792,"University of Exeter","","(07) Psychology","First degree","Q01","1%","4%","1%","61%","33%",0,"88%","94%","97%",139,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teaching","explain","Staff are good at explaining things.",1,4,1,61,33,0.605,TRUE,FALSE,"All other",0.227547476283475,TRUE
"134",2014,10007792,"University of Exeter","","(07) Psychology","First degree","Q02","1%","1%","6%","57%","34%",0,"85%","91%","95%",139,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teaching","interest","Staff have made the subject interesting.",1,1,6,57,34,0.61,TRUE,FALSE,"All other",0.82632788455252,TRUE
"135",2014,10007792,"University of Exeter","","(07) Psychology","First degree","Q03","1%","0%","4%","39%","56%",0,"89%","95%","98%",139,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teaching","enthusiastic","Staff are enthusiastic about what they are teaching.",1,0,4,39,56,0.745,TRUE,FALSE,"All other",1.16054150920596,TRUE
"136",2014,10007792,"University of Exeter","","(07) Psychology","First degree","Q04","1%","1%","7%","36%","55%",0,"84%","91%","95%",139,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teaching","stimulating","The course is intellectually stimulating.",1,1,7,36,55,0.715,TRUE,FALSE,"All other",0.870437512098356,TRUE
"137",2014,10007792,"University of Exeter","","(07) Psychology","First degree","Q05","3%","12%","15%","42%","28%",0,"61%","70%","78%",139,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","clear","The criteria used in marking have been clear in advance.",3,12,15,42,28,0.4,TRUE,FALSE,"All other",-0.495304359219061,TRUE
"138",2014,10007792,"University of Exeter","","(07) Psychology","First degree","Q06","2%","16%","12%","44%","26%",0,"61%","70%","78%",139,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","fair","Assessment arrangements and marking have been fair.",2,16,12,44,26,0.38,TRUE,FALSE,"All other",-0.493445606130442,TRUE
"139",2014,10007792,"University of Exeter","","(07) Psychology","First degree","Q07","1%","2%","5%","42%","49%",0,"85%","91%","95%",139,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","timely","Feedback on my work has been prompt.",1,2,5,42,49,0.68,TRUE,FALSE,"All other",1.71563744921068,TRUE
"140",2014,10007792,"University of Exeter","","(07) Psychology","First degree","Q08","2%","6%","13%","48%","31%",0,"71%","79%","86%",139,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","detailed","I have received detailed comments on my work.",2,6,13,48,31,0.5,TRUE,FALSE,"All other",0.917096970156261,TRUE
